"","total_points","was_home","kickoff_time","round","modified","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","clearances_blocks_interceptions","recoveries","tackles","defensive_contribution","starts","expected_goals","expected_assists","expected_goal_involvements","expected_goals_conceded","value","transfers_balance","selected","transfers_in","transfers_out","id","first_name","second_name","web_name","photo","short_team_name","strength","total_xg_conceded","opp_team_name","opp_short_team_name","opp_strength","team_strength","opp_team_strength","team_strength_att","opp_team_strength_att","team_strength_def","opp_team_strength_def","Position","Goals","Opp_Goals","name_club","full_name","cs_mean","recent_starts","points_mean","bps_mean","xg_mean","xa_mean","xgi_mean","xg_against","goals_mean","oppgoals_mean","threat_mean","creativity_mean","influence_mean","ict_mean","team_xg","team_xg_mean"
"2810",0,TRUE,"2025-08-17T15:30:00Z",1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,445,0,0,433,"Elyh","Harrison","Harrison","588555.jpg","MUN",3,"1.31","Arsenal","ARS",4,1105,1325,1110,1350,1100,1300,"GK",0,1,"Harrison (MUN)","Elyh Harrison",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51,2.138
"2811",0,FALSE,"2025-08-24T15:30:00Z",2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-82,358,0,82,433,"Elyh","Harrison","Harrison","588555.jpg","MUN",3,"1.76","Fulham","FUL",3,1125,1125,1110,1130,1140,1120,"GK",1,1,"Harrison (MUN)","Elyh Harrison",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.64,2.112
"2812",0,TRUE,"2025-08-30T14:00:00Z",3,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-55,304,0,55,433,"Elyh","Harrison","Harrison","588555.jpg","MUN",3,"1.20","Burnley","BUR",2,1105,1050,1110,1050,1100,1050,"GK",3,2,"Harrison (MUN)","Elyh Harrison",0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,3.63,1.714
"2813",0,FALSE,"2025-09-14T15:30:00Z",4,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-25,284,0,25,433,"Elyh","Harrison","Harrison","588555.jpg","MUN",3,"2.52","Man City","MCI",4,1125,1275,1110,1250,1140,1300,"GK",0,3,"Harrison (MUN)","Elyh Harrison",0,0,0,0,0,0,0,0,1.33333333333333,1.33333333333333,0,0,0,0,1.51,2.138
"2814",0,TRUE,"2025-09-20T16:30:00Z",5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-19,266,0,19,433,"Elyh","Harrison","Harrison","588555.jpg","MUN",3,"0.43","Chelsea","CHE",4,1105,1245,1110,1190,1100,1300,"GK",2,1,"Harrison (MUN)","Elyh Harrison",0,0,0,0,0,0,0,0,1,1.75,0,0,0,0,1.83,2.074
"2815",0,FALSE,"2025-09-27T11:30:00Z",6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-10,256,0,10,433,"Elyh","Harrison","Harrison","588555.jpg","MUN",3,"2.02","Brentford","BRE",3,1125,1120,1110,1080,1140,1160,"GK",1,3,"Harrison (MUN)","Elyh Harrison",0,0,0,0,0,0,0,0,1.2,1.6,0,0,0,0,2.08,2.024
"2816",0,TRUE,"2025-08-17T15:30:00Z",1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,30304,0,0,434,"Tom","Heaton","Heaton","21205.jpg","MUN",3,"1.31","Arsenal","ARS",4,1105,1325,1110,1350,1100,1300,"GK",0,1,"Heaton (MUN)","Tom Heaton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51,2.138
"2817",0,FALSE,"2025-08-24T15:30:00Z",2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-552,34721,1452,2004,434,"Tom","Heaton","Heaton","21205.jpg","MUN",3,"1.76","Fulham","FUL",3,1125,1125,1110,1130,1140,1120,"GK",1,1,"Heaton (MUN)","Tom Heaton",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.64,2.112
"2818",0,TRUE,"2025-08-30T14:00:00Z",3,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1358,34505,1120,2478,434,"Tom","Heaton","Heaton","21205.jpg","MUN",3,"1.20","Burnley","BUR",2,1105,1050,1110,1050,1100,1050,"GK",3,2,"Heaton (MUN)","Tom Heaton",0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,3.63,1.714
"2819",0,FALSE,"2025-09-14T15:30:00Z",4,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1028,34598,972,2000,434,"Tom","Heaton","Heaton","21205.jpg","MUN",3,"2.52","Man City","MCI",4,1125,1275,1110,1250,1140,1300,"GK",0,3,"Heaton (MUN)","Tom Heaton",0,0,0,0,0,0,0,0,1.33333333333333,1.33333333333333,0,0,0,0,1.51,2.138
"2820",0,TRUE,"2025-09-20T16:30:00Z",5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-579,34428,626,1205,434,"Tom","Heaton","Heaton","21205.jpg","MUN",3,"0.43","Chelsea","CHE",4,1105,1245,1110,1190,1100,1300,"GK",2,1,"Heaton (MUN)","Tom Heaton",0,0,0,0,0,0,0,0,1,1.75,0,0,0,0,1.83,2.074
"2821",0,FALSE,"2025-09-27T11:30:00Z",6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-816,33852,593,1409,434,"Tom","Heaton","Heaton","21205.jpg","MUN",3,"2.02","Brentford","BRE",3,1125,1120,1110,1080,1140,1160,"GK",1,3,"Heaton (MUN)","Tom Heaton",0,0,0,0,0,0,0,0,1.2,1.6,0,0,0,0,2.08,2.024
"2822",0,TRUE,"2025-08-17T15:30:00Z",1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,10308,0,0,435,"Dermot","Mee","Mee","461537.jpg","MUN",3,"1.31","Arsenal","ARS",4,1105,1325,1110,1350,1100,1300,"GK",0,1,"Mee (MUN)","Dermot Mee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51,2.138
"2823",0,FALSE,"2025-08-24T15:30:00Z",2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-347,12219,407,754,435,"Dermot","Mee","Mee","461537.jpg","MUN",3,"1.76","Fulham","FUL",3,1125,1125,1110,1130,1140,1120,"GK",1,1,"Mee (MUN)","Dermot Mee",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.64,2.112
"2824",0,TRUE,"2025-08-30T14:00:00Z",3,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-539,12463,300,839,435,"Dermot","Mee","Mee","461537.jpg","MUN",3,"1.20","Burnley","BUR",2,1105,1050,1110,1050,1100,1050,"GK",3,2,"Mee (MUN)","Dermot Mee",0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,3.63,1.714
"2825",0,FALSE,"2025-09-14T15:30:00Z",4,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-437,12610,309,746,435,"Dermot","Mee","Mee","461537.jpg","MUN",3,"2.52","Man City","MCI",4,1125,1275,1110,1250,1140,1300,"GK",0,3,"Mee (MUN)","Dermot Mee",0,0,0,0,0,0,0,0,1.33333333333333,1.33333333333333,0,0,0,0,1.51,2.138
"2826",0,TRUE,"2025-09-20T16:30:00Z",5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-273,12625,211,484,435,"Dermot","Mee","Mee","461537.jpg","MUN",3,"0.43","Chelsea","CHE",4,1105,1245,1110,1190,1100,1300,"GK",2,1,"Mee (MUN)","Dermot Mee",0,0,0,0,0,0,0,0,1,1.75,0,0,0,0,1.83,2.074
"2827",0,FALSE,"2025-09-27T11:30:00Z",6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-213,12637,257,470,435,"Dermot","Mee","Mee","461537.jpg","MUN",3,"2.02","Brentford","BRE",3,1125,1120,1110,1080,1140,1160,"GK",1,3,"Mee (MUN)","Dermot Mee",0,0,0,0,0,0,0,0,1.2,1.6,0,0,0,0,2.08,2.024
"2828",4,TRUE,"2025-08-17T15:30:00Z",1,FALSE,90,0,0,0,1,0,0,0,0,0,0,0,16,33.4,16,26,7.5,8,4,2,10,1,0.21,0.06,0.27,1.31,50,0,134688,0,0,436,"Matthijs","de Ligt","De Ligt","209365.jpg","MUN",3,"1.31","Arsenal","ARS",4,1105,1325,1110,1350,1100,1300,"DEF",0,1,"De Ligt (MUN)","Matthijs de Ligt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51,2.138
"2829",7,FALSE,"2025-08-24T15:30:00Z",2,FALSE,90,0,0,0,1,0,0,0,0,0,0,3,24,29,0.2,0,2.9,10,2,1,11,1,0,0.01,0.01,1.76,50,32429,262568,49548,17119,436,"Matthijs","de Ligt","De Ligt","209365.jpg","MUN",3,"1.76","Fulham","FUL",3,1125,1125,1110,1130,1140,1120,"DEF",1,1,"De Ligt (MUN)","Matthijs de Ligt",0,90,4,16,0.21,0.06,0.27,1.31,0,1,26,16,33.4,7.5,1.64,2.112
"2830",1,TRUE,"2025-08-30T14:00:00Z",3,FALSE,90,0,0,0,2,0,0,0,0,0,0,0,4,10.2,0.2,5,1.5,4,4,0,4,1,0.1,0,0.1,1.2,50,54442,393645,85622,31180,436,"Matthijs","de Ligt","De Ligt","209365.jpg","MUN",3,"1.20","Burnley","BUR",2,1105,1050,1110,1050,1100,1050,"DEF",3,2,"De Ligt (MUN)","Matthijs de Ligt",0,90,5.5,20,0.105,0.035,0.14,1.535,0.5,1,13,8.1,31.2,5.2,3.63,1.714
"2831",1,FALSE,"2025-09-14T15:30:00Z",4,FALSE,90,0,0,0,3,0,0,0,0,0,0,0,6,14.8,0.8,0,1.6,4,4,5,9,1,0,0,0,2.52,50,-45266,338968,14438,59704,436,"Matthijs","de Ligt","De Ligt","209365.jpg","MUN",3,"2.52","Man City","MCI",4,1125,1275,1110,1250,1140,1300,"DEF",0,3,"De Ligt (MUN)","Matthijs de Ligt",0,90,4,14.6666666666667,0.103333333333333,0.0233333333333333,0.126666666666667,1.42333333333333,1.33333333333333,1.33333333333333,10.3333333333333,5.46666666666667,24.2,3.96666666666667,1.51,2.138
"2832",2,TRUE,"2025-09-20T16:30:00Z",5,FALSE,90,0,0,0,1,0,0,0,0,0,0,0,20,27,23.3,0,5,7,4,2,9,1,0,0.38,0.38,0.43,50,-28236,320430,7378,35614,436,"Matthijs","de Ligt","De Ligt","209365.jpg","MUN",3,"0.43","Chelsea","CHE",4,1105,1245,1110,1190,1100,1300,"DEF",2,1,"De Ligt (MUN)","Matthijs de Ligt",0,90,3.25,12.5,0.0775,0.0175,0.095,1.6975,1,1.75,7.75,4.3,21.85,3.375,1.83,2.074
"2833",3,FALSE,"2025-09-27T11:30:00Z",6,FALSE,90,0,0,0,3,0,0,0,0,0,0,0,9,19.8,0.9,4,2.5,7,4,3,10,1,0.15,0,0.15,2.02,50,4361,335885,23304,18943,436,"Matthijs","de Ligt","De Ligt","209365.jpg","MUN",3,"2.02","Brentford","BRE",3,1125,1120,1110,1080,1140,1160,"DEF",1,3,"De Ligt (MUN)","Matthijs de Ligt",0,90,3,14,0.062,0.09,0.152,1.444,1.2,1.6,6.2,8.1,22.88,3.7,2.08,2.024
"2834",0,TRUE,"2025-08-17T15:30:00Z",1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,19351,0,0,437,"Lisandro","Martínez","Martinez","221820.jpg","MUN",3,"1.31","Arsenal","ARS",4,1105,1325,1110,1350,1100,1300,"DEF",0,1,"Martinez (MUN)","Lisandro Martínez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51,2.138
"2835",0,FALSE,"2025-08-24T15:30:00Z",2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-6344,13997,132,6476,437,"Lisandro","Martínez","Martinez","221820.jpg","MUN",3,"1.76","Fulham","FUL",3,1125,1125,1110,1130,1140,1120,"DEF",1,1,"Martinez (MUN)","Lisandro Martínez",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.64,2.112
"2836",0,TRUE,"2025-08-30T14:00:00Z",3,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-2809,11723,139,2948,437,"Lisandro","Martínez","Martinez","221820.jpg","MUN",3,"1.20","Burnley","BUR",2,1105,1050,1110,1050,1100,1050,"DEF",3,2,"Martinez (MUN)","Lisandro Martínez",0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,3.63,1.714
"2837",0,FALSE,"2025-09-14T15:30:00Z",4,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-1464,10635,122,1586,437,"Lisandro","Martínez","Martinez","221820.jpg","MUN",3,"2.52","Man City","MCI",4,1125,1275,1110,1250,1140,1300,"DEF",0,3,"Martinez (MUN)","Lisandro Martínez",0,0,0,0,0,0,0,0,1.33333333333333,1.33333333333333,0,0,0,0,1.51,2.138
"2838",0,TRUE,"2025-09-20T16:30:00Z",5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-647,10143,81,728,437,"Lisandro","Martínez","Martinez","221820.jpg","MUN",3,"0.43","Chelsea","CHE",4,1105,1245,1110,1190,1100,1300,"DEF",2,1,"Martinez (MUN)","Lisandro Martínez",0,0,0,0,0,0,0,0,1,1.75,0,0,0,0,1.83,2.074
"2839",0,FALSE,"2025-09-27T11:30:00Z",6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-469,9765,60,529,437,"Lisandro","Martínez","Martinez","221820.jpg","MUN",3,"2.02","Brentford","BRE",3,1125,1120,1110,1080,1140,1160,"DEF",1,3,"Martinez (MUN)","Lisandro Martínez",0,0,0,0,0,0,0,0,1.2,1.6,0,0,0,0,2.08,2.024
"2840",0,TRUE,"2025-08-17T15:30:00Z",1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,32058,0,0,438,"Noussair","Mazraoui","Mazraoui","230001.jpg","MUN",3,"1.31","Arsenal","ARS",4,1105,1325,1110,1350,1100,1300,"DEF",0,1,"Mazraoui (MUN)","Noussair Mazraoui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51,2.138
"2841",0,FALSE,"2025-08-24T15:30:00Z",2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-10852,22069,148,11000,438,"Noussair","Mazraoui","Mazraoui","230001.jpg","MUN",3,"1.76","Fulham","FUL",3,1125,1125,1110,1130,1140,1120,"DEF",1,1,"Mazraoui (MUN)","Noussair Mazraoui",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.64,2.112
"2842",1,TRUE,"2025-08-30T14:00:00Z",3,FALSE,5,0,0,0,0,0,0,0,0,0,0,0,5,4.6,0.5,0,0.5,1,0,1,2,0,0,0,0,0,49,-5375,17335,154,5529,438,"Noussair","Mazraoui","Mazraoui","230001.jpg","MUN",3,"1.20","Burnley","BUR",2,1105,1050,1110,1050,1100,1050,"DEF",3,2,"Mazraoui (MUN)","Noussair Mazraoui",0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,3.63,1.714
"2843",1,FALSE,"2025-09-14T15:30:00Z",4,FALSE,61,0,0,0,2,0,0,0,0,0,0,0,7,8.6,2.5,4,1.5,2,5,3,5,1,0,0.03,0.03,1.46,49,1216,21977,2845,1629,438,"Noussair","Mazraoui","Mazraoui","230001.jpg","MUN",3,"2.52","Man City","MCI",4,1125,1275,1110,1250,1140,1300,"DEF",0,3,"Mazraoui (MUN)","Noussair Mazraoui",0,1.66666666666667,0.333333333333333,1.66666666666667,0,0,0,0,1.33333333333333,1.33333333333333,0,0.166666666666667,1.53333333333333,0.166666666666667,1.51,2.138
"2844",7,TRUE,"2025-09-20T16:30:00Z",5,FALSE,64,0,0,1,0,0,0,0,0,0,0,1,28,18,11.2,0,2.9,1,6,4,5,1,0,0.1,0.1,0.13,49,829,24742,2624,1795,438,"Noussair","Mazraoui","Mazraoui","230001.jpg","MUN",3,"0.43","Chelsea","CHE",4,1105,1245,1110,1190,1100,1300,"DEF",2,1,"Mazraoui (MUN)","Noussair Mazraoui",0,16.5,0.5,3,0,0.0075,0.0075,0.365,1,1.75,1,0.75,3.3,0.5,1.83,2.074
"2845",0,FALSE,"2025-09-27T11:30:00Z",6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2849,29872,7239,4390,438,"Noussair","Mazraoui","Mazraoui","230001.jpg","MUN",3,"2.02","Brentford","BRE",3,1125,1120,1110,1080,1140,1160,"DEF",1,3,"Mazraoui (MUN)","Noussair Mazraoui",0.2,26,1.8,8,0,0.026,0.026,0.318,1.2,1.6,0.8,2.84,6.24,0.98,2.08,2.024
"2846",0,TRUE,"2025-08-17T15:30:00Z",1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,6995,0,0,439,"Diego","León Blanco","D.Leon","661712.jpg","MUN",3,"1.31","Arsenal","ARS",4,1105,1325,1110,1350,1100,1300,"DEF",0,1,"D.Leon (MUN)","Diego León Blanco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51,2.138
"2847",0,FALSE,"2025-08-24T15:30:00Z",2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-987,7676,319,1306,439,"Diego","León Blanco","D.Leon","661712.jpg","MUN",3,"1.76","Fulham","FUL",3,1125,1125,1110,1130,1140,1120,"DEF",1,1,"D.Leon (MUN)","Diego León Blanco",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.64,2.112
"2848",0,TRUE,"2025-08-30T14:00:00Z",3,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-1028,7272,270,1298,439,"Diego","León Blanco","D.Leon","661712.jpg","MUN",3,"1.20","Burnley","BUR",2,1105,1050,1110,1050,1100,1050,"DEF",3,2,"D.Leon (MUN)","Diego León Blanco",0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,3.63,1.714
"2849",0,FALSE,"2025-09-14T15:30:00Z",4,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-801,6958,184,985,439,"Diego","León Blanco","D.Leon","661712.jpg","MUN",3,"2.52","Man City","MCI",4,1125,1275,1110,1250,1140,1300,"DEF",0,3,"D.Leon (MUN)","Diego León Blanco",0,0,0,0,0,0,0,0,1.33333333333333,1.33333333333333,0,0,0,0,1.51,2.138
"2850",0,TRUE,"2025-09-20T16:30:00Z",5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-452,6726,86,538,439,"Diego","León Blanco","D.Leon","661712.jpg","MUN",3,"0.43","Chelsea","CHE",4,1105,1245,1110,1190,1100,1300,"DEF",2,1,"D.Leon (MUN)","Diego León Blanco",0,0,0,0,0,0,0,0,1,1.75,0,0,0,0,1.83,2.074
"2851",0,FALSE,"2025-09-27T11:30:00Z",6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,9,7041,524,515,439,"Diego","León Blanco","D.Leon","661712.jpg","MUN",3,"2.02","Brentford","BRE",3,1125,1120,1110,1080,1140,1160,"DEF",1,3,"D.Leon (MUN)","Diego León Blanco",0,0,0,0,0,0,0,0,1.2,1.6,0,0,0,0,2.08,2.024
"2852",1,TRUE,"2025-08-17T15:30:00Z",1,FALSE,54,0,0,0,1,0,0,0,0,0,0,0,2,6.8,14.1,2,2.3,3,2,1,4,1,0,0.15,0.15,1.03,45,0,221219,0,0,440,"Diogo","Dalot Teixeira","Dalot","216051.jpg","MUN",3,"1.31","Arsenal","ARS",4,1105,1325,1110,1350,1100,1300,"DEF",0,1,"Dalot (MUN)","Diogo Dalot Teixeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51,2.138
"2853",1,FALSE,"2025-08-24T15:30:00Z",2,FALSE,38,0,0,0,1,0,0,0,0,0,0,0,-4,0,4.8,10,1.4,1,1,1,2,0,0.01,0.01,0.02,0.86,45,-7148,231906,10843,17991,440,"Diogo","Dalot Teixeira","Dalot","216051.jpg","MUN",3,"1.76","Fulham","FUL",3,1125,1125,1110,1130,1140,1120,"DEF",1,1,"Dalot (MUN)","Diogo Dalot Teixeira",0,54,1,2,0,0.15,0.15,1.03,0,1,2,14.1,6.8,2.3,1.64,2.112
"2854",4,TRUE,"2025-08-30T14:00:00Z",3,FALSE,90,0,1,0,2,0,0,0,0,0,0,0,20,36.8,33.1,6,7.6,4,3,2,6,1,0,0.46,0.46,1.2,45,-21613,213811,6318,27931,440,"Diogo","Dalot Teixeira","Dalot","216051.jpg","MUN",3,"1.20","Burnley","BUR",2,1105,1050,1110,1050,1100,1050,"DEF",3,2,"Dalot (MUN)","Diogo Dalot Teixeira",0,46,1,-1,0.005,0.08,0.085,0.945,0.5,1,6,9.45,3.4,1.85,3.63,1.714
"2855",0,FALSE,"2025-09-14T15:30:00Z",4,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-42809,173129,3724,46533,440,"Diogo","Dalot Teixeira","Dalot","216051.jpg","MUN",3,"2.52","Man City","MCI",4,1125,1275,1110,1250,1140,1300,"DEF",0,3,"Dalot (MUN)","Diogo Dalot Teixeira",0,60.6666666666667,2,6,0.00333333333333333,0.206666666666667,0.21,1.03,1.33333333333333,1.33333333333333,6,17.3333333333333,14.5333333333333,3.76666666666667,1.51,2.138
"2856",0,TRUE,"2025-09-20T16:30:00Z",5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-43102,131739,109,43211,440,"Diogo","Dalot Teixeira","Dalot","216051.jpg","MUN",3,"0.43","Chelsea","CHE",4,1105,1245,1110,1190,1100,1300,"DEF",2,1,"Dalot (MUN)","Diogo Dalot Teixeira",0,45.5,1.5,4.5,0.0025,0.155,0.1575,0.7725,1,1.75,4.5,13,10.9,2.825,1.83,2.074
"2857",1,FALSE,"2025-09-27T11:30:00Z",6,FALSE,90,0,0,0,3,0,0,0,0,0,0,0,1,11.6,36.8,0,4.8,1,1,0,1,1,0,0.12,0.12,2.02,44,-18530,114434,1892,20422,440,"Diogo","Dalot Teixeira","Dalot","216051.jpg","MUN",3,"2.02","Brentford","BRE",3,1125,1120,1110,1080,1140,1160,"DEF",1,3,"Dalot (MUN)","Diogo Dalot Teixeira",0,36.4,1.2,3.6,0.002,0.124,0.126,0.618,1.2,1.6,3.6,10.4,8.72,2.26,2.08,2.024
"2858",1,TRUE,"2025-08-17T15:30:00Z",1,FALSE,90,0,0,0,1,0,0,0,1,0,0,0,4,9,2.8,8,2,1,2,4,5,1,0.04,0.02,0.06,1.31,45,0,632629,0,0,441,"Patrick","Dorgu","Dorgu","596777.jpg","MUN",3,"1.31","Arsenal","ARS",4,1105,1325,1110,1350,1100,1300,"DEF",0,1,"Dorgu (MUN)","Patrick Dorgu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51,2.138
"2859",2,FALSE,"2025-08-24T15:30:00Z",2,FALSE,90,0,0,0,1,0,0,0,0,0,0,0,4,4.8,4.5,6,1.5,4,1,0,4,1,0,0.04,0.04,1.76,45,164047,882233,200341,36294,441,"Patrick","Dorgu","Dorgu","596777.jpg","MUN",3,"1.76","Fulham","FUL",3,1125,1125,1110,1130,1140,1120,"DEF",1,1,"Dorgu (MUN)","Patrick Dorgu",0,90,1,4,0.04,0.02,0.06,1.31,0,1,8,2.8,9,2,1.64,2.112
"2860",0,TRUE,"2025-08-30T14:00:00Z",3,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,48679,990550,134154,85475,441,"Patrick","Dorgu","Dorgu","596777.jpg","MUN",3,"1.20","Burnley","BUR",2,1105,1050,1110,1050,1100,1050,"DEF",3,2,"Dorgu (MUN)","Patrick Dorgu",0,90,1.5,4,0.02,0.03,0.05,1.535,0.5,1,7,3.65,6.9,1.75,3.63,1.714
"2861",1,FALSE,"2025-09-14T15:30:00Z",4,FALSE,90,0,0,0,3,0,0,0,0,0,0,0,7,20.4,48.9,28,9.7,2,3,4,6,1,0.2,0.1,0.3,2.52,45,-225239,699635,10000,235239,441,"Patrick","Dorgu","Dorgu","596777.jpg","MUN",3,"2.52","Man City","MCI",4,1125,1275,1110,1250,1140,1300,"DEF",0,3,"Dorgu (MUN)","Patrick Dorgu",0,60,1,2.66666666666667,0.0133333333333333,0.02,0.0333333333333333,1.02333333333333,1.33333333333333,1.33333333333333,4.66666666666667,2.43333333333333,4.6,1.16666666666667,1.51,2.138
"2862",5,TRUE,"2025-09-20T16:30:00Z",5,FALSE,90,0,1,0,1,0,0,0,0,0,0,0,22,36,26.8,10,7.3,3,4,4,7,1,0,0.39,0.39,0.43,45,-82998,641535,7155,90153,441,"Patrick","Dorgu","Dorgu","596777.jpg","MUN",3,"0.43","Chelsea","CHE",4,1105,1245,1110,1190,1100,1300,"DEF",2,1,"Dorgu (MUN)","Patrick Dorgu",0,67.5,1,3.75,0.06,0.04,0.1,1.3975,1,1.75,10.5,14.05,8.55,3.3,1.83,2.074
"2863",0,FALSE,"2025-09-27T11:30:00Z",6,FALSE,84,0,0,0,2,0,0,0,1,0,0,0,1,8.6,1,2,1.2,5,5,2,7,1,0,0.01,0.01,1.92,45,-34135,615917,35022,69157,441,"Patrick","Dorgu","Dorgu","596777.jpg","MUN",3,"2.02","Brentford","BRE",3,1125,1120,1110,1080,1140,1160,"DEF",1,3,"Dorgu (MUN)","Patrick Dorgu",0,72,1.8,7.4,0.048,0.11,0.158,1.204,1.2,1.6,10.4,16.6,14.04,4.1,2.08,2.024
